,Day-ahead price [EUR/MWh],datetime
2022-05-07 15:00:00+02:00,159.17,2022-05-07 15:00:00+02:00
2022-05-07 16:00:00+02:00,168.22,2022-05-07 16:00:00+02:00
2022-05-07 17:00:00+02:00,185.3,2022-05-07 17:00:00+02:00
2022-05-07 18:00:00+02:00,201.62,2022-05-07 18:00:00+02:00
2022-05-07 19:00:00+02:00,222.74,2022-05-07 19:00:00+02:00
2022-05-07 20:00:00+02:00,231.57,2022-05-07 20:00:00+02:00
2022-05-07 21:00:00+02:00,229.0,2022-05-07 21:00:00+02:00
2022-05-07 22:00:00+02:00,223.12,2022-05-07 22:00:00+02:00
2022-05-07 23:00:00+02:00,208.38,2022-05-07 23:00:00+02:00
2022-05-08 00:00:00+02:00,208.1,2022-05-08 00:00:00+02:00
2022-05-08 01:00:00+02:00,193.3,2022-05-08 01:00:00+02:00
2022-05-08 02:00:00+02:00,191.92,2022-05-08 02:00:00+02:00
2022-05-08 03:00:00+02:00,186.01,2022-05-08 03:00:00+02:00
2022-05-08 04:00:00+02:00,182.98,2022-05-08 04:00:00+02:00
2022-05-08 05:00:00+02:00,186.06,2022-05-08 05:00:00+02:00
2022-05-08 06:00:00+02:00,184.97,2022-05-08 06:00:00+02:00
2022-05-08 07:00:00+02:00,185.93,2022-05-08 07:00:00+02:00
2022-05-08 08:00:00+02:00,183.62,2022-05-08 08:00:00+02:00
2022-05-08 09:00:00+02:00,163.45,2022-05-08 09:00:00+02:00
2022-05-08 10:00:00+02:00,140.33,2022-05-08 10:00:00+02:00
2022-05-08 11:00:00+02:00,123.17,2022-05-08 11:00:00+02:00
2022-05-08 12:00:00+02:00,104.5,2022-05-08 12:00:00+02:00
2022-05-08 13:00:00+02:00,60.82,2022-05-08 13:00:00+02:00
2022-05-08 14:00:00+02:00,51.06,2022-05-08 14:00:00+02:00
2022-05-08 15:00:00+02:00,93.26,2022-05-08 15:00:00+02:00
2022-05-08 16:00:00+02:00,113.6,2022-05-08 16:00:00+02:00
2022-05-08 17:00:00+02:00,155.8,2022-05-08 17:00:00+02:00
2022-05-08 18:00:00+02:00,196.04,2022-05-08 18:00:00+02:00
2022-05-08 19:00:00+02:00,234.6,2022-05-08 19:00:00+02:00
2022-05-08 20:00:00+02:00,238.99,2022-05-08 20:00:00+02:00
2022-05-08 21:00:00+02:00,238.35,2022-05-08 21:00:00+02:00
2022-05-08 22:00:00+02:00,225.91,2022-05-08 22:00:00+02:00
2022-05-08 23:00:00+02:00,217.9,2022-05-08 23:00:00+02:00
2022-05-09 00:00:00+02:00,209.08,2022-05-09 00:00:00+02:00
2022-05-09 01:00:00+02:00,199.21,2022-05-09 01:00:00+02:00
2022-05-09 02:00:00+02:00,196.07,2022-05-09 02:00:00+02:00
2022-05-09 03:00:00+02:00,191.11,2022-05-09 03:00:00+02:00
2022-05-09 04:00:00+02:00,193.68,2022-05-09 04:00:00+02:00
2022-05-09 05:00:00+02:00,210.72,2022-05-09 05:00:00+02:00
2022-05-09 06:00:00+02:00,240.0,2022-05-09 06:00:00+02:00
2022-05-09 07:00:00+02:00,256.23,2022-05-09 07:00:00+02:00
2022-05-09 08:00:00+02:00,250.04,2022-05-09 08:00:00+02:00
2022-05-09 09:00:00+02:00,219.21,2022-05-09 09:00:00+02:00
2022-05-09 10:00:00+02:00,199.95,2022-05-09 10:00:00+02:00
2022-05-09 11:00:00+02:00,192.11,2022-05-09 11:00:00+02:00
2022-05-09 12:00:00+02:00,175.0,2022-05-09 12:00:00+02:00
2022-05-09 13:00:00+02:00,171.95,2022-05-09 13:00:00+02:00
2022-05-09 14:00:00+02:00,169.9,2022-05-09 14:00:00+02:00
2022-05-09 15:00:00+02:00,183.94,2022-05-09 15:00:00+02:00
2022-05-09 16:00:00+02:00,190.63,2022-05-09 16:00:00+02:00
2022-05-09 17:00:00+02:00,220.93,2022-05-09 17:00:00+02:00
2022-05-09 18:00:00+02:00,247.97,2022-05-09 18:00:00+02:00
2022-05-09 19:00:00+02:00,280.0,2022-05-09 19:00:00+02:00
2022-05-09 20:00:00+02:00,280.0,2022-05-09 20:00:00+02:00
2022-05-09 21:00:00+02:00,250.44,2022-05-09 21:00:00+02:00
2022-05-09 22:00:00+02:00,237.08,2022-05-09 22:00:00+02:00
2022-05-09 23:00:00+02:00,189.42,2022-05-09 23:00:00+02:00
2022-05-10 00:00:00+02:00,216.41,2022-05-10 00:00:00+02:00
2022-05-10 01:00:00+02:00,205.61,2022-05-10 01:00:00+02:00
2022-05-10 02:00:00+02:00,184.72,2022-05-10 02:00:00+02:00
2022-05-10 03:00:00+02:00,169.98,2022-05-10 03:00:00+02:00
2022-05-10 04:00:00+02:00,165.97,2022-05-10 04:00:00+02:00
2022-05-10 05:00:00+02:00,176.82,2022-05-10 05:00:00+02:00
2022-05-10 06:00:00+02:00,224.08,2022-05-10 06:00:00+02:00
2022-05-10 07:00:00+02:00,237.95,2022-05-10 07:00:00+02:00
2022-05-10 08:00:00+02:00,231.2,2022-05-10 08:00:00+02:00
2022-05-10 09:00:00+02:00,203.81,2022-05-10 09:00:00+02:00
2022-05-10 10:00:00+02:00,168.76,2022-05-10 10:00:00+02:00
2022-05-10 11:00:00+02:00,142.62,2022-05-10 11:00:00+02:00
2022-05-10 12:00:00+02:00,49.99,2022-05-10 12:00:00+02:00
2022-05-10 13:00:00+02:00,0.07,2022-05-10 13:00:00+02:00
2022-05-10 14:00:00+02:00,15.7,2022-05-10 14:00:00+02:00
2022-05-10 15:00:00+02:00,40.2,2022-05-10 15:00:00+02:00
2022-05-10 16:00:00+02:00,69.9,2022-05-10 16:00:00+02:00
2022-05-10 17:00:00+02:00,181.19,2022-05-10 17:00:00+02:00
2022-05-10 18:00:00+02:00,209.78,2022-05-10 18:00:00+02:00
2022-05-10 19:00:00+02:00,234.92,2022-05-10 19:00:00+02:00
2022-05-10 20:00:00+02:00,239.95,2022-05-10 20:00:00+02:00
2022-05-10 21:00:00+02:00,236.96,2022-05-10 21:00:00+02:00
2022-05-10 22:00:00+02:00,229.09,2022-05-10 22:00:00+02:00
2022-05-10 23:00:00+02:00,194.9,2022-05-10 23:00:00+02:00
2022-05-11 00:00:00+02:00,207.15,2022-05-11 00:00:00+02:00
2022-05-11 01:00:00+02:00,192.8,2022-05-11 01:00:00+02:00
2022-05-11 02:00:00+02:00,185.5,2022-05-11 02:00:00+02:00
2022-05-11 03:00:00+02:00,179.0,2022-05-11 03:00:00+02:00
2022-05-11 04:00:00+02:00,179.46,2022-05-11 04:00:00+02:00
2022-05-11 05:00:00+02:00,185.72,2022-05-11 05:00:00+02:00
2022-05-11 06:00:00+02:00,216.37,2022-05-11 06:00:00+02:00
2022-05-11 07:00:00+02:00,233.22,2022-05-11 07:00:00+02:00
2022-05-11 08:00:00+02:00,224.0,2022-05-11 08:00:00+02:00
2022-05-11 09:00:00+02:00,200.0,2022-05-11 09:00:00+02:00
2022-05-11 10:00:00+02:00,140.0,2022-05-11 10:00:00+02:00
2022-05-11 11:00:00+02:00,92.04,2022-05-11 11:00:00+02:00
2022-05-11 12:00:00+02:00,50.0,2022-05-11 12:00:00+02:00
2022-05-11 13:00:00+02:00,25.23,2022-05-11 13:00:00+02:00
2022-05-11 14:00:00+02:00,3.74,2022-05-11 14:00:00+02:00
2022-05-11 15:00:00+02:00,31.26,2022-05-11 15:00:00+02:00
2022-05-11 16:00:00+02:00,71.8,2022-05-11 16:00:00+02:00
2022-05-11 17:00:00+02:00,117.6,2022-05-11 17:00:00+02:00
2022-05-11 18:00:00+02:00,184.18,2022-05-11 18:00:00+02:00
2022-05-11 19:00:00+02:00,219.3,2022-05-11 19:00:00+02:00
2022-05-11 20:00:00+02:00,221.93,2022-05-11 20:00:00+02:00
2022-05-11 21:00:00+02:00,220.0,2022-05-11 21:00:00+02:00
2022-05-11 22:00:00+02:00,206.01,2022-05-11 22:00:00+02:00
2022-05-11 23:00:00+02:00,192.93,2022-05-11 23:00:00+02:00
2022-05-12 00:00:00+02:00,149.9,2022-05-12 00:00:00+02:00
2022-05-12 01:00:00+02:00,145.01,2022-05-12 01:00:00+02:00
2022-05-12 02:00:00+02:00,140.01,2022-05-12 02:00:00+02:00
2022-05-12 03:00:00+02:00,162.58,2022-05-12 03:00:00+02:00
2022-05-12 04:00:00+02:00,182.34,2022-05-12 04:00:00+02:00
2022-05-12 05:00:00+02:00,172.42,2022-05-12 05:00:00+02:00
2022-05-12 06:00:00+02:00,211.94,2022-05-12 06:00:00+02:00
2022-05-12 07:00:00+02:00,230.56,2022-05-12 07:00:00+02:00
2022-05-12 08:00:00+02:00,223.46,2022-05-12 08:00:00+02:00
2022-05-12 09:00:00+02:00,182.09,2022-05-12 09:00:00+02:00
2022-05-12 10:00:00+02:00,138.74,2022-05-12 10:00:00+02:00
2022-05-12 11:00:00+02:00,121.32,2022-05-12 11:00:00+02:00
2022-05-12 12:00:00+02:00,95.73,2022-05-12 12:00:00+02:00
2022-05-12 13:00:00+02:00,80.08,2022-05-12 13:00:00+02:00
2022-05-12 14:00:00+02:00,78.0,2022-05-12 14:00:00+02:00
2022-05-12 15:00:00+02:00,82.8,2022-05-12 15:00:00+02:00
2022-05-12 16:00:00+02:00,131.01,2022-05-12 16:00:00+02:00
2022-05-12 17:00:00+02:00,181.51,2022-05-12 17:00:00+02:00
2022-05-12 18:00:00+02:00,200.0,2022-05-12 18:00:00+02:00
2022-05-12 19:00:00+02:00,232.47,2022-05-12 19:00:00+02:00
2022-05-12 20:00:00+02:00,241.77,2022-05-12 20:00:00+02:00
2022-05-12 21:00:00+02:00,233.17,2022-05-12 21:00:00+02:00
2022-05-12 22:00:00+02:00,224.32,2022-05-12 22:00:00+02:00
2022-05-12 23:00:00+02:00,200.34,2022-05-12 23:00:00+02:00
2022-05-13 00:00:00+02:00,210.0,2022-05-13 00:00:00+02:00
2022-05-13 01:00:00+02:00,202.71,2022-05-13 01:00:00+02:00
2022-05-13 02:00:00+02:00,189.0,2022-05-13 02:00:00+02:00
2022-05-13 03:00:00+02:00,174.74,2022-05-13 03:00:00+02:00
2022-05-13 04:00:00+02:00,176.26,2022-05-13 04:00:00+02:00
2022-05-13 05:00:00+02:00,203.2,2022-05-13 05:00:00+02:00
2022-05-13 06:00:00+02:00,226.93,2022-05-13 06:00:00+02:00
2022-05-13 07:00:00+02:00,242.74,2022-05-13 07:00:00+02:00
2022-05-13 08:00:00+02:00,242.29,2022-05-13 08:00:00+02:00
2022-05-13 09:00:00+02:00,225.1,2022-05-13 09:00:00+02:00
2022-05-13 10:00:00+02:00,169.9,2022-05-13 10:00:00+02:00
2022-05-13 11:00:00+02:00,99.51,2022-05-13 11:00:00+02:00
2022-05-13 12:00:00+02:00,89.81,2022-05-13 12:00:00+02:00
2022-05-13 13:00:00+02:00,36.59,2022-05-13 13:00:00+02:00
2022-05-13 14:00:00+02:00,0.12,2022-05-13 14:00:00+02:00
2022-05-13 15:00:00+02:00,-3.04,2022-05-13 15:00:00+02:00
2022-05-13 16:00:00+02:00,26.86,2022-05-13 16:00:00+02:00
2022-05-13 17:00:00+02:00,74.0,2022-05-13 17:00:00+02:00
2022-05-13 18:00:00+02:00,183.86,2022-05-13 18:00:00+02:00
2022-05-13 19:00:00+02:00,220.26,2022-05-13 19:00:00+02:00
2022-05-13 20:00:00+02:00,231.09,2022-05-13 20:00:00+02:00
2022-05-13 21:00:00+02:00,229.0,2022-05-13 21:00:00+02:00
2022-05-13 22:00:00+02:00,217.7,2022-05-13 22:00:00+02:00
2022-05-13 23:00:00+02:00,190.17,2022-05-13 23:00:00+02:00
2022-05-14 00:00:00+02:00,191.7,2022-05-14 00:00:00+02:00
2022-05-14 01:00:00+02:00,194.4,2022-05-14 01:00:00+02:00
2022-05-14 02:00:00+02:00,195.22,2022-05-14 02:00:00+02:00
2022-05-14 03:00:00+02:00,249.91,2022-05-14 03:00:00+02:00
2022-05-14 04:00:00+02:00,194.4,2022-05-14 04:00:00+02:00
2022-05-14 05:00:00+02:00,199.9,2022-05-14 05:00:00+02:00
2022-05-14 06:00:00+02:00,184.07,2022-05-14 06:00:00+02:00
2022-05-14 07:00:00+02:00,194.3,2022-05-14 07:00:00+02:00
2022-05-14 08:00:00+02:00,184.94,2022-05-14 08:00:00+02:00
2022-05-14 09:00:00+02:00,160.0,2022-05-14 09:00:00+02:00
2022-05-14 10:00:00+02:00,119.94,2022-05-14 10:00:00+02:00
2022-05-14 11:00:00+02:00,76.24,2022-05-14 11:00:00+02:00
2022-05-14 12:00:00+02:00,60.01,2022-05-14 12:00:00+02:00
2022-05-14 13:00:00+02:00,-6.41,2022-05-14 13:00:00+02:00
2022-05-14 14:00:00+02:00,2.24,2022-05-14 14:00:00+02:00
2022-05-14 15:00:00+02:00,49.05,2022-05-14 15:00:00+02:00
2022-05-14 16:00:00+02:00,72.89,2022-05-14 16:00:00+02:00
2022-05-14 17:00:00+02:00,162.02,2022-05-14 17:00:00+02:00
2022-05-14 18:00:00+02:00,206.38,2022-05-14 18:00:00+02:00
2022-05-14 19:00:00+02:00,225.0,2022-05-14 19:00:00+02:00
2022-05-14 20:00:00+02:00,240.04,2022-05-14 20:00:00+02:00
2022-05-14 21:00:00+02:00,241.87,2022-05-14 21:00:00+02:00
2022-05-14 22:00:00+02:00,239.0,2022-05-14 22:00:00+02:00
2022-05-14 23:00:00+02:00,224.15,2022-05-14 23:00:00+02:00
2022-05-15 00:00:00+02:00,214.91,2022-05-15 00:00:00+02:00
2022-05-15 01:00:00+02:00,196.35,2022-05-15 01:00:00+02:00
2022-05-15 02:00:00+02:00,185.43,2022-05-15 02:00:00+02:00
2022-05-15 03:00:00+02:00,174.15,2022-05-15 03:00:00+02:00
2022-05-15 04:00:00+02:00,170.17,2022-05-15 04:00:00+02:00
2022-05-15 05:00:00+02:00,170.25,2022-05-15 05:00:00+02:00
2022-05-15 06:00:00+02:00,162.92,2022-05-15 06:00:00+02:00
2022-05-15 07:00:00+02:00,158.57,2022-05-15 07:00:00+02:00
2022-05-15 08:00:00+02:00,154.98,2022-05-15 08:00:00+02:00
2022-05-15 09:00:00+02:00,110.6,2022-05-15 09:00:00+02:00
2022-05-15 10:00:00+02:00,95.98,2022-05-15 10:00:00+02:00
2022-05-15 11:00:00+02:00,90.0,2022-05-15 11:00:00+02:00
2022-05-15 12:00:00+02:00,75.0,2022-05-15 12:00:00+02:00
2022-05-15 13:00:00+02:00,45.35,2022-05-15 13:00:00+02:00
2022-05-15 14:00:00+02:00,20.15,2022-05-15 14:00:00+02:00
2022-05-15 15:00:00+02:00,39.58,2022-05-15 15:00:00+02:00
2022-05-15 16:00:00+02:00,76.21,2022-05-15 16:00:00+02:00
2022-05-15 17:00:00+02:00,133.33,2022-05-15 17:00:00+02:00
2022-05-15 18:00:00+02:00,198.92,2022-05-15 18:00:00+02:00
2022-05-15 19:00:00+02:00,225.14,2022-05-15 19:00:00+02:00
2022-05-15 20:00:00+02:00,229.9,2022-05-15 20:00:00+02:00
2022-05-15 21:00:00+02:00,226.18,2022-05-15 21:00:00+02:00
2022-05-15 22:00:00+02:00,219.57,2022-05-15 22:00:00+02:00
2022-05-15 23:00:00+02:00,200.5,2022-05-15 23:00:00+02:00
2022-05-16 00:00:00+02:00,180.18,2022-05-16 00:00:00+02:00
2022-05-16 01:00:00+02:00,169.06,2022-05-16 01:00:00+02:00
2022-05-16 02:00:00+02:00,169.13,2022-05-16 02:00:00+02:00
2022-05-16 03:00:00+02:00,169.89,2022-05-16 03:00:00+02:00
2022-05-16 04:00:00+02:00,169.53,2022-05-16 04:00:00+02:00
2022-05-16 05:00:00+02:00,182.04,2022-05-16 05:00:00+02:00
2022-05-16 06:00:00+02:00,229.95,2022-05-16 06:00:00+02:00
2022-05-16 07:00:00+02:00,248.08,2022-05-16 07:00:00+02:00
2022-05-16 08:00:00+02:00,251.09,2022-05-16 08:00:00+02:00
2022-05-16 09:00:00+02:00,231.08,2022-05-16 09:00:00+02:00
2022-05-16 10:00:00+02:00,210.62,2022-05-16 10:00:00+02:00
2022-05-16 11:00:00+02:00,199.68,2022-05-16 11:00:00+02:00
2022-05-16 12:00:00+02:00,185.34,2022-05-16 12:00:00+02:00
2022-05-16 13:00:00+02:00,181.7,2022-05-16 13:00:00+02:00
2022-05-16 14:00:00+02:00,185.39,2022-05-16 14:00:00+02:00
2022-05-16 15:00:00+02:00,186.26,2022-05-16 15:00:00+02:00
2022-05-16 16:00:00+02:00,172.96,2022-05-16 16:00:00+02:00
2022-05-16 17:00:00+02:00,196.54,2022-05-16 17:00:00+02:00
2022-05-16 18:00:00+02:00,245.74,2022-05-16 18:00:00+02:00
2022-05-16 19:00:00+02:00,261.99,2022-05-16 19:00:00+02:00
2022-05-16 20:00:00+02:00,274.34,2022-05-16 20:00:00+02:00
2022-05-16 21:00:00+02:00,259.9,2022-05-16 21:00:00+02:00
2022-05-16 22:00:00+02:00,240.2,2022-05-16 22:00:00+02:00
2022-05-16 23:00:00+02:00,193.78,2022-05-16 23:00:00+02:00
2022-05-17 00:00:00+02:00,203.39,2022-05-17 00:00:00+02:00
2022-05-17 01:00:00+02:00,195.94,2022-05-17 01:00:00+02:00
2022-05-17 02:00:00+02:00,189.1,2022-05-17 02:00:00+02:00
2022-05-17 03:00:00+02:00,185.05,2022-05-17 03:00:00+02:00
2022-05-17 04:00:00+02:00,189.2,2022-05-17 04:00:00+02:00
2022-05-17 05:00:00+02:00,202.24,2022-05-17 05:00:00+02:00
2022-05-17 06:00:00+02:00,236.7,2022-05-17 06:00:00+02:00
2022-05-17 07:00:00+02:00,264.89,2022-05-17 07:00:00+02:00
2022-05-17 08:00:00+02:00,274.17,2022-05-17 08:00:00+02:00
2022-05-17 09:00:00+02:00,242.97,2022-05-17 09:00:00+02:00
2022-05-17 10:00:00+02:00,231.99,2022-05-17 10:00:00+02:00
2022-05-17 11:00:00+02:00,200.0,2022-05-17 11:00:00+02:00
2022-05-17 12:00:00+02:00,203.62,2022-05-17 12:00:00+02:00
2022-05-17 13:00:00+02:00,192.79,2022-05-17 13:00:00+02:00
2022-05-17 14:00:00+02:00,160.0,2022-05-17 14:00:00+02:00
2022-05-17 15:00:00+02:00,167.94,2022-05-17 15:00:00+02:00
2022-05-17 16:00:00+02:00,192.69,2022-05-17 16:00:00+02:00
2022-05-17 17:00:00+02:00,236.8,2022-05-17 17:00:00+02:00
2022-05-17 18:00:00+02:00,251.82,2022-05-17 18:00:00+02:00
2022-05-17 19:00:00+02:00,290.0,2022-05-17 19:00:00+02:00
2022-05-17 20:00:00+02:00,298.21,2022-05-17 20:00:00+02:00
2022-05-17 21:00:00+02:00,265.88,2022-05-17 21:00:00+02:00
2022-05-17 22:00:00+02:00,245.46,2022-05-17 22:00:00+02:00
2022-05-17 23:00:00+02:00,192.0,2022-05-17 23:00:00+02:00
2022-05-18 00:00:00+02:00,206.47,2022-05-18 00:00:00+02:00
2022-05-18 01:00:00+02:00,187.89,2022-05-18 01:00:00+02:00
2022-05-18 02:00:00+02:00,176.23,2022-05-18 02:00:00+02:00
2022-05-18 03:00:00+02:00,170.98,2022-05-18 03:00:00+02:00
2022-05-18 04:00:00+02:00,174.7,2022-05-18 04:00:00+02:00
2022-05-18 05:00:00+02:00,179.61,2022-05-18 05:00:00+02:00
2022-05-18 06:00:00+02:00,219.95,2022-05-18 06:00:00+02:00
2022-05-18 07:00:00+02:00,247.6,2022-05-18 07:00:00+02:00
2022-05-18 08:00:00+02:00,241.29,2022-05-18 08:00:00+02:00
2022-05-18 09:00:00+02:00,206.57,2022-05-18 09:00:00+02:00
2022-05-18 10:00:00+02:00,179.17,2022-05-18 10:00:00+02:00
2022-05-18 11:00:00+02:00,171.6,2022-05-18 11:00:00+02:00
2022-05-18 12:00:00+02:00,174.66,2022-05-18 12:00:00+02:00
2022-05-18 13:00:00+02:00,177.03,2022-05-18 13:00:00+02:00
2022-05-18 14:00:00+02:00,158.94,2022-05-18 14:00:00+02:00
2022-05-18 15:00:00+02:00,175.19,2022-05-18 15:00:00+02:00
2022-05-18 16:00:00+02:00,193.1,2022-05-18 16:00:00+02:00
2022-05-18 17:00:00+02:00,216.84,2022-05-18 17:00:00+02:00
2022-05-18 18:00:00+02:00,241.2,2022-05-18 18:00:00+02:00
2022-05-18 19:00:00+02:00,286.99,2022-05-18 19:00:00+02:00
2022-05-18 20:00:00+02:00,280.0,2022-05-18 20:00:00+02:00
2022-05-18 21:00:00+02:00,245.88,2022-05-18 21:00:00+02:00
2022-05-18 22:00:00+02:00,225.73,2022-05-18 22:00:00+02:00
2022-05-18 23:00:00+02:00,194.47,2022-05-18 23:00:00+02:00
2022-05-19 00:00:00+02:00,196.96,2022-05-19 00:00:00+02:00
2022-05-19 01:00:00+02:00,185.01,2022-05-19 01:00:00+02:00
2022-05-19 02:00:00+02:00,179.94,2022-05-19 02:00:00+02:00
2022-05-19 03:00:00+02:00,176.27,2022-05-19 03:00:00+02:00
2022-05-19 04:00:00+02:00,177.98,2022-05-19 04:00:00+02:00
2022-05-19 05:00:00+02:00,185.06,2022-05-19 05:00:00+02:00
2022-05-19 06:00:00+02:00,222.33,2022-05-19 06:00:00+02:00
2022-05-19 07:00:00+02:00,250.04,2022-05-19 07:00:00+02:00
2022-05-19 08:00:00+02:00,249.31,2022-05-19 08:00:00+02:00
2022-05-19 09:00:00+02:00,229.93,2022-05-19 09:00:00+02:00
2022-05-19 10:00:00+02:00,198.22,2022-05-19 10:00:00+02:00
2022-05-19 11:00:00+02:00,183.99,2022-05-19 11:00:00+02:00
2022-05-19 12:00:00+02:00,182.96,2022-05-19 12:00:00+02:00
2022-05-19 13:00:00+02:00,180.8,2022-05-19 13:00:00+02:00
2022-05-19 14:00:00+02:00,176.2,2022-05-19 14:00:00+02:00
2022-05-19 15:00:00+02:00,185.09,2022-05-19 15:00:00+02:00
2022-05-19 16:00:00+02:00,198.96,2022-05-19 16:00:00+02:00
2022-05-19 17:00:00+02:00,224.02,2022-05-19 17:00:00+02:00
2022-05-19 18:00:00+02:00,232.99,2022-05-19 18:00:00+02:00
2022-05-19 19:00:00+02:00,269.27,2022-05-19 19:00:00+02:00
2022-05-19 20:00:00+02:00,273.4,2022-05-19 20:00:00+02:00
2022-05-19 21:00:00+02:00,253.0,2022-05-19 21:00:00+02:00
2022-05-19 22:00:00+02:00,234.38,2022-05-19 22:00:00+02:00
2022-05-19 23:00:00+02:00,213.31,2022-05-19 23:00:00+02:00
2022-05-20 00:00:00+02:00,211.1,2022-05-20 00:00:00+02:00
2022-05-20 01:00:00+02:00,195.98,2022-05-20 01:00:00+02:00
2022-05-20 02:00:00+02:00,189.56,2022-05-20 02:00:00+02:00
2022-05-20 03:00:00+02:00,188.0,2022-05-20 03:00:00+02:00
2022-05-20 04:00:00+02:00,189.56,2022-05-20 04:00:00+02:00
2022-05-20 05:00:00+02:00,208.62,2022-05-20 05:00:00+02:00
2022-05-20 06:00:00+02:00,236.04,2022-05-20 06:00:00+02:00
2022-05-20 07:00:00+02:00,263.32,2022-05-20 07:00:00+02:00
2022-05-20 08:00:00+02:00,250.0,2022-05-20 08:00:00+02:00
2022-05-20 09:00:00+02:00,224.0,2022-05-20 09:00:00+02:00
2022-05-20 10:00:00+02:00,204.97,2022-05-20 10:00:00+02:00
2022-05-20 11:00:00+02:00,201.6,2022-05-20 11:00:00+02:00
2022-05-20 12:00:00+02:00,197.4,2022-05-20 12:00:00+02:00
2022-05-20 13:00:00+02:00,190.07,2022-05-20 13:00:00+02:00
2022-05-20 14:00:00+02:00,185.33,2022-05-20 14:00:00+02:00
2022-05-20 15:00:00+02:00,189.26,2022-05-20 15:00:00+02:00
2022-05-20 16:00:00+02:00,190.0,2022-05-20 16:00:00+02:00
2022-05-20 17:00:00+02:00,280.45,2022-05-20 17:00:00+02:00
2022-05-20 18:00:00+02:00,264.28,2022-05-20 18:00:00+02:00
2022-05-20 19:00:00+02:00,231.8,2022-05-20 19:00:00+02:00
2022-05-20 20:00:00+02:00,231.84,2022-05-20 20:00:00+02:00
2022-05-20 21:00:00+02:00,218.03,2022-05-20 21:00:00+02:00
2022-05-20 22:00:00+02:00,205.27,2022-05-20 22:00:00+02:00
2022-05-20 23:00:00+02:00,166.05,2022-05-20 23:00:00+02:00
2022-05-21 00:00:00+02:00,208.07,2022-05-21 00:00:00+02:00
2022-05-21 01:00:00+02:00,125.3,2022-05-21 01:00:00+02:00
2022-05-21 02:00:00+02:00,96.29,2022-05-21 02:00:00+02:00
2022-05-21 03:00:00+02:00,94.66,2022-05-21 03:00:00+02:00
2022-05-21 04:00:00+02:00,91.76,2022-05-21 04:00:00+02:00
2022-05-21 05:00:00+02:00,102.5,2022-05-21 05:00:00+02:00
2022-05-21 06:00:00+02:00,175.4,2022-05-21 06:00:00+02:00
2022-05-21 07:00:00+02:00,177.6,2022-05-21 07:00:00+02:00
2022-05-21 08:00:00+02:00,171.38,2022-05-21 08:00:00+02:00
2022-05-21 09:00:00+02:00,141.0,2022-05-21 09:00:00+02:00
2022-05-21 10:00:00+02:00,137.0,2022-05-21 10:00:00+02:00
2022-05-21 11:00:00+02:00,89.95,2022-05-21 11:00:00+02:00
2022-05-21 12:00:00+02:00,53.9,2022-05-21 12:00:00+02:00
2022-05-21 13:00:00+02:00,34.39,2022-05-21 13:00:00+02:00
2022-05-21 14:00:00+02:00,32.34,2022-05-21 14:00:00+02:00
2022-05-21 15:00:00+02:00,32.57,2022-05-21 15:00:00+02:00
2022-05-21 16:00:00+02:00,122.0,2022-05-21 16:00:00+02:00
2022-05-21 17:00:00+02:00,175.49,2022-05-21 17:00:00+02:00
2022-05-21 18:00:00+02:00,186.0,2022-05-21 18:00:00+02:00
2022-05-21 19:00:00+02:00,201.0,2022-05-21 19:00:00+02:00
2022-05-21 20:00:00+02:00,219.32,2022-05-21 20:00:00+02:00
2022-05-21 21:00:00+02:00,228.11,2022-05-21 21:00:00+02:00
2022-05-21 22:00:00+02:00,223.85,2022-05-21 22:00:00+02:00
2022-05-21 23:00:00+02:00,214.18,2022-05-21 23:00:00+02:00
2022-05-22 00:00:00+02:00,186.58,2022-05-22 00:00:00+02:00
2022-05-22 01:00:00+02:00,179.4,2022-05-22 01:00:00+02:00
2022-05-22 02:00:00+02:00,172.5,2022-05-22 02:00:00+02:00
2022-05-22 03:00:00+02:00,170.0,2022-05-22 03:00:00+02:00
2022-05-22 04:00:00+02:00,171.0,2022-05-22 04:00:00+02:00
2022-05-22 05:00:00+02:00,169.91,2022-05-22 05:00:00+02:00
2022-05-22 06:00:00+02:00,166.96,2022-05-22 06:00:00+02:00
2022-05-22 07:00:00+02:00,166.88,2022-05-22 07:00:00+02:00
2022-05-22 08:00:00+02:00,160.0,2022-05-22 08:00:00+02:00
2022-05-22 09:00:00+02:00,149.96,2022-05-22 09:00:00+02:00
2022-05-22 10:00:00+02:00,138.29,2022-05-22 10:00:00+02:00
2022-05-22 11:00:00+02:00,138.25,2022-05-22 11:00:00+02:00
2022-05-22 12:00:00+02:00,133.67,2022-05-22 12:00:00+02:00
2022-05-22 13:00:00+02:00,109.92,2022-05-22 13:00:00+02:00
2022-05-22 14:00:00+02:00,101.4,2022-05-22 14:00:00+02:00
2022-05-22 15:00:00+02:00,103.7,2022-05-22 15:00:00+02:00
2022-05-22 16:00:00+02:00,133.19,2022-05-22 16:00:00+02:00
2022-05-22 17:00:00+02:00,156.62,2022-05-22 17:00:00+02:00
2022-05-22 18:00:00+02:00,195.29,2022-05-22 18:00:00+02:00
2022-05-22 19:00:00+02:00,213.37,2022-05-22 19:00:00+02:00
2022-05-22 20:00:00+02:00,225.55,2022-05-22 20:00:00+02:00
2022-05-22 21:00:00+02:00,227.9,2022-05-22 21:00:00+02:00
